Player_Name,PosPLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
Scottie Barnes,,2024-25,00,1610612761,TOR,23.0,55,55,33.72727272727273,7.363636363636363,16.509090909090908,0.446,1.1818181818181819,4.418181818181818,0.267,3.7818181818181817,4.909090909090909,0.77,1.6727272727272726,6.163636363636364,7.836363636363636,5.890909090909091,1.509090909090909,1.018181818181818,2.909090909090909,1.8727272727272728,19.69090909090909
RJ Barrett,,2024-25,00,1610612761,TOR,24.0,52,52,32.94230769230769,8.038461538461538,17.01923076923077,0.472,1.8846153846153846,5.25,0.359,3.519230769230769,5.423076923076923,0.649,1.0192307692307692,5.4423076923076925,6.461538461538462,5.653846153846154,0.8076923076923077,0.28846153846153844,2.9615384615384617,2.4615384615384617,21.48076923076923
Charles Bassey,,2024-25,00,1610612759,SAS,24.0,34,1,10.676470588235293,2.0,3.411764705882353,0.586,0.0,0.0,0.0,0.6176470588235294,0.9705882352941176,0.636,1.6470588235294117,2.7941176470588234,4.4411764705882355,0.5,0.4117647058823529,0.8529411764705882,0.6764705882352942,1.3823529411764706,4.617647058823529
Emoni Bates,,2024-25,00,1610612739,CLE,21.0,7,0,3.857142857142857,0.2857142857142857,2.0,0.143,0.2857142857142857,1.5714285714285714,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.0,0.2857142857142857,0.8571428571428571
Jamison Battle,,2024-25,00,1610612761,TOR,23.0,47,4,15.042553191489361,2.234042553191489,5.127659574468085,0.436,1.574468085106383,3.872340425531915,0.407,0.2553191489361702,0.2978723404255319,0.857,0.5957446808510638,1.6170212765957446,2.2127659574468086,0.8085106382978723,0.14893617021276595,0.1702127659574468,0.3617021276595745,1.3829787234042554,6.297872340425532
Nicolas Batum,,2024-25,00,1610612746,LAC,36.0,67,8,18.029850746268657,1.2835820895522387,3.1044776119402986,0.413,1.0746268656716418,2.611940298507463,0.411,0.22388059701492538,0.26865671641791045,0.833,0.6567164179104478,2.2238805970149254,2.8805970149253732,1.1791044776119404,0.6716417910447762,0.4626865671641791,0.44776119402985076,1.462686567164179,3.8656716417910446
Bradley Beal,,2024-25,00,1610612756,PHX,31.0,48,33,32.1875,6.625,13.125,0.505,1.9166666666666667,4.854166666666667,0.395,2.1666666666666665,2.6666666666666665,0.813,0.6875,2.7291666666666665,3.4166666666666665,3.625,1.0208333333333333,0.5208333333333334,1.9166666666666667,2.5625,17.333333333333332
Malik Beasley,,2024-25,00,1610612765,DET,28.0,70,14,27.414285714285715,5.6571428571428575,12.871428571428572,0.44,3.8857142857142857,9.271428571428572,0.419,1.042857142857143,1.6142857142857143,0.646,0.5571428571428572,2.142857142857143,2.7,1.7142857142857142,0.9571428571428572,0.05714285714285714,1.1,1.542857142857143,16.242857142857144
MarJon Beauchamp,,2024-25,00,1610612749,MIL,24.0,26,0,4.6923076923076925,0.6923076923076923,1.8076923076923077,0.383,0.2692307692307692,0.8076923076923077,0.333,0.34615384615384615,0.46153846153846156,0.75,0.2692307692307692,0.9615384615384616,1.2307692307692308,0.3076923076923077,0.11538461538461539,0.038461538461538464,0.5,0.38461538461538464,2.0
Reece Beekman,,2024-25,00,1610612744,GSW,23.0,2,0,2.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0
Goga Bitadze,,2024-25,00,1610612753,ORL,25.0,59,41,21.35593220338983,3.2033898305084745,5.084745762711864,0.63,0.05084745762711865,0.3898305084745763,0.13,1.271186440677966,2.016949152542373,0.63,2.457627118644068,4.440677966101695,6.898305084745763,1.9491525423728813,0.6949152542372882,1.5254237288135593,1.1016949152542372,2.2203389830508473,7.728813559322034
Anthony Black,,2024-25,00,1610612753,ORL,21.0,66,9,23.71212121212121,3.106060606060606,7.484848484848484,0.415,0.7272727272727273,2.3636363636363638,0.308,2.015151515151515,2.696969696969697,0.747,0.5909090909090909,2.121212121212121,2.712121212121212,3.0454545454545454,1.0454545454545454,0.5303030303030303,1.7424242424242424,2.106060606060606,8.954545454545455
Bogdan Bogdanović,,2024-25,00,1610612737,ATL,32.0,24,0,24.916666666666668,3.4583333333333335,9.333333333333334,0.371,1.8333333333333333,6.083333333333333,0.301,1.25,1.4166666666666667,0.882,0.5,2.25,2.75,2.0416666666666665,0.8333333333333334,0.25,1.5416666666666667,2.375,10.0
Bol Bol,,2024-25,00,1610612756,PHX,25.0,32,10,13.3125,2.8125,5.46875,0.514,0.90625,2.75,0.33,0.625,0.8125,0.769,0.59375,2.59375,3.1875,0.625,0.25,0.75,0.5625,0.625,7.15625
Adem Bona,,2024-25,00,1610612755,PHI,21.0,47,2,12.446808510638299,1.5106382978723405,2.2127659574468086,0.683,0.0,0.0,0.0,0.9574468085106383,1.4042553191489362,0.682,1.2765957446808511,2.021276595744681,3.297872340425532,0.3404255319148936,0.2978723404255319,0.8723404255319149,0.723404255319149,1.9361702127659575,3.978723404255319
Devin Booker,,2024-25,00,1610612756,PHX,28.0,64,64,37.390625,8.609375,18.78125,0.458,2.6875,7.671875,0.35,6.03125,6.734375,0.896,0.984375,3.109375,4.09375,6.953125,1.0,0.21875,2.8125,2.65625,25.9375
Brandon Boston Jr.,,2024-25,00,1610612740,NOP,23.0,42,10,23.642857142857142,3.9523809523809526,9.071428571428571,0.436,1.1666666666666667,3.3333333333333335,0.35,1.5952380952380953,2.0238095238095237,0.788,0.6666666666666666,2.5238095238095237,3.1904761904761907,2.1904761904761907,1.2619047619047619,0.21428571428571427,1.2380952380952381,1.7380952380952381,10.666666666666666
Chris Boucher,,2024-25,00,1610612761,TOR,32.0,50,0,17.24,3.64,7.4,0.492,1.4,3.86,0.363,1.36,1.74,0.782,1.4,3.08,4.48,0.66,0.48,0.5,0.58,1.36,10.04
Malaki Branham,,2024-25,00,1610612759,SAS,21.0,38,0,8.18421052631579,1.394736842105263,3.1842105263157894,0.438,0.631578947368421,1.5526315789473684,0.407,0.47368421052631576,0.5789473684210527,0.818,0.07894736842105263,0.9210526315789473,1.0,0.7105263157894737,0.21052631578947367,0.05263157894736842,0.7631578947368421,0.4473684210526316,3.8947368421052633
Christian Braun,,2024-25,00,1610612743,DEN,23.0,68,66,33.39705882352941,5.882352941176471,10.264705882352942,0.573,1.0735294117647058,2.764705882352941,0.388,2.264705882352941,2.764705882352941,0.819,1.2205882352941178,3.8088235294117645,5.029411764705882,2.426470588235294,1.1029411764705883,0.5147058823529411,0.9852941176470589,2.1323529411764706,15.102941176470589
Jalen Bridges,,2024-25,00,1610612756,PHX,23.0,5,0,5.0,0.2,0.8,0.25,0.2,0.8,0.25,0.2,0.4,0.5,0.0,0.6,0.6,0.0,0.0,0.0,0.8,0.0,0.8
Mikal Bridges,,2024-25,00,1610612752,NYK,28.0,69,69,37.6231884057971,7.202898550724638,14.492753623188406,0.497,2.072463768115942,5.913043478260869,0.35,1.1014492753623188,1.4057971014492754,0.784,0.8840579710144928,2.3333333333333335,3.217391304347826,3.550724637681159,0.9420289855072463,0.5362318840579711,1.565217391304348,1.4492753623188406,17.579710144927535
Miles Bridges,,2024-25,00,1610612766,CHA,27.0,54,54,32.351851851851855,7.574074074074074,17.24074074074074,0.439,2.314814814814815,7.037037037037037,0.329,3.5185185185185186,4.055555555555555,0.868,1.0925925925925926,6.7407407407407405,7.833333333333333,3.8703703703703702,0.7407407407407407,0.7407407407407407,2.111111111111111,1.537037037037037,20.98148148148148
Malcolm Brogdon,,2024-25,00,1610612764,WAS,32.0,24,13,23.5,4.333333333333333,10.0,0.433,0.6666666666666666,2.3333333333333335,0.286,3.375,3.8333333333333335,0.88,0.875,2.9166666666666665,3.7916666666666665,4.083333333333333,0.5416666666666666,0.20833333333333334,1.5833333333333333,1.25,12.708333333333334
Dillon Brooks,,2024-25,00,1610612745,HOU,29.0,66,66,32.333333333333336,5.075757575757576,12.045454545454545,0.421,2.4696969696969697,6.257575757575758,0.395,1.378787878787879,1.6818181818181819,0.82,1.106060606060606,2.772727272727273,3.878787878787879,1.7727272727272727,0.7878787878787878,0.21212121212121213,1.0151515151515151,3.393939393939394,14.0
Keion Brooks Jr.,,2024-25,00,1610612740,NOP,24.0,2,0,5.0,0.5,1.0,0.5,0.0,0.5,0.0,1.0,2.0,0.5,0.5,1.0,1.5,0.5,0.0,0.0,0.0,0.5,2.0
Bruce Brown,,2024-25,00,1610612761,TOR,28.0,18,0,19.61111111111111,3.1666666666666665,7.277777777777778,0.435,0.6111111111111112,2.0,0.306,1.4444444444444444,1.6111111111111112,0.897,0.9444444444444444,2.8333333333333335,3.7777777777777777,1.5555555555555556,0.9444444444444444,0.16666666666666666,1.0555555555555556,1.4444444444444444,8.38888888888889
Jaylen Brown,,2024-25,00,1610612738,BOS,28.0,56,56,35.25,8.464285714285714,18.446428571428573,0.459,1.8392857142857142,5.821428571428571,0.316,4.0,5.285714285714286,0.757,1.4285714285714286,4.642857142857143,6.071428571428571,4.714285714285714,1.2678571428571428,0.3392857142857143,2.642857142857143,2.517857142857143,22.767857142857142
Kobe Brown,,2024-25,00,1610612746,LAC,25.0,32,0,7.125,0.9375,1.96875,0.476,0.125,0.65625,0.19,0.125,0.15625,0.8,0.5625,1.1875,1.75,0.625,0.1875,0.09375,0.25,0.625,2.125
Moses Brown,,2024-25,00,1610612754,IND,25.0,9,0,5.111111111111111,1.4444444444444444,2.2222222222222223,0.65,0.0,0.0,0.0,0.3333333333333333,0.5555555555555556,0.6,0.4444444444444444,1.0,1.4444444444444444,0.0,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.6666666666666666,3.2222222222222223
Jalen Brunson,,2024-25,00,1610612752,NYK,28.0,61,61,35.442622950819676,9.147540983606557,18.65573770491803,0.49,2.2950819672131146,5.983606557377049,0.384,5.737704918032787,6.950819672131147,0.825,0.4098360655737705,2.557377049180328,2.9672131147540983,7.409836065573771,0.9508196721311475,0.09836065573770492,2.5081967213114753,2.1639344262295084,26.327868852459016
Thomas Bryant,,2024-25,00,1610612748,MIA,27.0,10,0,11.5,1.2,2.8,0.429,0.6,1.7,0.353,1.1,1.1,1.0,0.6,2.6,3.2,0.4,0.1,0.9,0.2,0.9,4.1
Kobe Bufkin,,2024-25,00,1610612737,ATL,21.0,10,0,12.4,1.8,4.7,0.383,0.4,1.9,0.211,1.3,1.8,0.722,0.5,1.6,2.1,1.7,0.3,0.2,0.8,0.9,5.3
Alec Burks,,2024-25,00,1610612748,MIA,33.0,37,4,17.62162162162162,1.972972972972973,4.891891891891892,0.403,1.4864864864864864,3.5945945945945947,0.414,0.8648648648648649,1.135135135135135,0.762,0.35135135135135137,2.3513513513513513,2.7027027027027026,1.162162162162162,0.5945945945945946,0.16216216216216217,0.43243243243243246,0.7027027027027027,6.297297297297297
Jared Butler,,2024-25,00,1610612764,WAS,24.0,32,0,11.3125,2.65625,5.5,0.483,0.46875,1.28125,0.366,1.09375,1.40625,0.778,0.4375,0.84375,1.28125,2.5625,0.375,0.15625,0.90625,1.25,6.875
Jimmy Butler,,2024-25,00,1610612748,MIA,35.0,25,25,30.64,5.68,10.52,0.54,0.52,1.44,0.361,5.16,6.44,0.801,2.2,3.04,5.24,4.8,1.08,0.4,1.2,0.92,17.04
Matas Buzelis,,2024-25,00,1610612741,CHI,20.0,68,19,17.220588235294116,2.7205882352941178,6.3088235294117645,0.431,0.9705882352941176,3.0294117647058822,0.32,0.9264705882352942,1.088235294117647,0.851,0.6470588235294118,2.4705882352941178,3.1176470588235294,0.8235294117647058,0.2647058823529412,0.8529411764705882,0.7941176470588235,1.6176470588235294,7.338235294117647
Jamal Cain,,2024-25,00,1610612740,NOP,26.0,27,0,11.407407407407407,1.1111111111111112,2.8518518518518516,0.39,0.5185185185185185,1.6666666666666667,0.311,0.5555555555555556,0.8888888888888888,0.625,0.7407407407407407,1.2962962962962963,2.037037037037037,0.5925925925925926,0.48148148148148145,0.25925925925925924,0.4444444444444444,1.037037037037037,3.2962962962962963
Kentavious Caldwell-Pope,,2024-25,00,1610612753,ORL,32.0,66,66,30.242424242424242,3.1363636363636362,7.363636363636363,0.426,1.378787878787879,4.348484848484849,0.317,1.106060606060606,1.2727272727272727,0.869,0.3787878787878788,1.7272727272727273,2.106060606060606,1.7878787878787878,1.2878787878787878,0.45454545454545453,0.8181818181818182,1.9393939393939394,8.757575757575758
Toumani Camara,,2024-25,00,1610612757,POR,24.0,67,67,32.776119402985074,4.029850746268656,8.835820895522389,0.456,1.5970149253731343,4.2835820895522385,0.373,1.1791044776119404,1.6119402985074627,0.731,2.2686567164179103,3.5522388059701493,5.82089552238806,2.1940298507462686,1.462686567164179,0.6567164179104478,1.462686567164179,3.044776119402985,10.835820895522389
Clint Capela,,2024-25,00,1610612737,ATL,30.0,55,41,21.381818181818183,3.963636363636364,7.090909090909091,0.559,0.0,0.01818181818181818,0.0,0.9454545454545454,1.7636363636363637,0.536,3.1636363636363636,5.363636363636363,8.527272727272727,1.1272727272727272,0.6181818181818182,0.9636363636363636,0.8545454545454545,1.9272727272727272,8.872727272727273
Branden Carlson,,2024-25,00,1610612760,OKC,25.0,21,0,6.857142857142857,1.1904761904761905,2.5238095238095237,0.472,0.8095238095238095,1.9523809523809523,0.415,0.23809523809523808,0.3333333333333333,0.714,0.42857142857142855,1.2380952380952381,1.6666666666666667,0.42857142857142855,0.19047619047619047,0.47619047619047616,0.19047619047619047,0.7142857142857143,3.4285714285714284
Carlton Carrington,,2024-25,00,1610612764,WAS,19.0,68,44,29.147058823529413,3.3970588235294117,8.485294117647058,0.4,1.5735294117647058,4.705882352941177,0.334,0.7941176470588235,0.9558823529411765,0.831,0.4264705882352941,3.573529411764706,4.0,4.117647058823529,0.7058823529411765,0.22058823529411764,1.6029411764705883,2.3088235294117645,9.161764705882353
Devin Carter,,2024-25,00,1610612758,SAC,23.0,26,0,10.846153846153847,1.4615384615384615,3.6538461538461537,0.4,0.5384615384615384,1.8076923076923077,0.298,0.9230769230769231,1.5384615384615385,0.6,0.5,1.8076923076923077,2.3076923076923075,1.3076923076923077,0.5,0.11538461538461539,0.46153846153846156,0.9230769230769231,4.384615384615385
Jevon Carter,,2024-25,00,1610612741,CHI,29.0,30,0,7.6,1.3,3.2333333333333334,0.402,0.8333333333333334,2.3333333333333335,0.357,0.26666666666666666,0.3333333333333333,0.8,0.06666666666666667,0.8666666666666667,0.9333333333333333,1.0333333333333334,0.3,0.06666666666666667,0.3,0.36666666666666664,3.7
Wendell Carter Jr.,,2024-25,00,1610612753,ORL,25.0,57,40,25.80701754385965,3.192982456140351,7.052631578947368,0.453,0.47368421052631576,2.2280701754385963,0.213,2.0,2.7017543859649122,0.74,2.1578947368421053,5.228070175438597,7.385964912280702,2.1052631578947367,0.7192982456140351,0.5087719298245614,1.1228070175438596,2.982456140350877,8.859649122807017
D.J. Carton,,2024-25,00,1610612761,TOR,24.0,4,0,8.25,0.25,1.75,0.143,0.0,0.75,0.0,0.25,0.25,1.0,0.0,1.0,1.0,0.75,0.5,0.0,1.0,0.25,0.75
Alex Caruso,,2024-25,00,1610612760,OKC,31.0,44,1,19.181818181818183,2.4545454545454546,5.613636363636363,0.437,1.0909090909090908,3.1363636363636362,0.348,0.5454545454545454,0.6818181818181818,0.8,0.6590909090909091,1.9772727272727273,2.6363636363636362,2.522727272727273,1.6590909090909092,0.5454545454545454,0.7045454545454546,1.8181818181818181,6.545454545454546
Stephon Castle,,2024-25,00,1610612759,SAS,20.0,67,33,25.776119402985074,5.029850746268656,11.746268656716419,0.428,1.1791044776119404,4.074626865671642,0.289,2.716417910447761,3.791044776119403,0.717,0.9701492537313433,2.2238805970149254,3.1940298507462686,3.5074626865671643,0.9253731343283582,0.23880597014925373,2.0,2.029850746268657,13.955223880597014
Colin Castleton,,2024-25,00,1610612763,MEM,24.0,10,0,4.6,0.2,1.0,0.2,0.0,0.4,0.0,1.0,1.1,0.909,0.3,0.6,0.9,0.0,0.1,0.1,0.1,0.6,1.4
Julian Champagnie,,2024-25,00,1610612759,SAS,23.0,68,26,23.176470588235293,3.25,7.852941176470588,0.414,2.0588235294117645,5.705882352941177,0.361,0.9411764705882353,1.0441176470588236,0.901,0.8382352941176471,2.9411764705882355,3.7794117647058822,1.3529411764705883,0.7794117647058824,0.4264705882352941,0.8823529411764706,1.3676470588235294,9.5
Justin Champagnie,,2024-25,00,1610612764,WAS,23.0,48,18,19.3125,2.9375,5.979166666666667,0.491,1.0833333333333333,2.875,0.377,0.8125,1.1041666666666667,0.736,1.6041666666666667,3.375,4.979166666666667,0.9583333333333334,0.9583333333333334,0.625,0.8125,1.75,7.770833333333333
Ulrich Chomche,,2024-25,00,1610612761,TOR,19.0,7,0,4.571428571428571,0.2857142857142857,0.7142857142857143,0.4,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.5,0.5714285714285714,0.5714285714285714,1.1428571428571428,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.7142857142857143
Cam Christie,,2024-25,00,1610612746,LAC,19.0,8,0,5.125,0.625,1.875,0.333,0.25,1.25,0.2,0.125,0.25,0.5,0.125,0.75,0.875,0.625,0.375,0.0,0.25,0.25,1.625
Max Christie,,2024-25,00,1610612747,LAL,22.0,46,25,25.08695652173913,2.782608695652174,6.260869565217392,0.444,1.3043478260869565,3.5434782608695654,0.368,1.608695652173913,1.891304347826087,0.851,0.5434782608695652,2.130434782608696,2.6739130434782608,1.434782608695652,0.7608695652173914,0.45652173913043476,0.8478260869565217,1.5869565217391304,8.478260869565217
Josh Christopher,,2024-25,00,1610612748,MIA,23.0,8,0,3.5,0.25,0.875,0.286,0.0,0.125,0.0,0.25,0.5,0.5,0.0,0.375,0.375,0.5,0.0,0.125,0.5,0.125,0.75
Sidy Cissoko,,2024-25,00,1610612759,SAS,20.0,17,0,3.176470588235294,0.5294117647058824,1.0588235294117647,0.5,0.17647058823529413,0.4117647058823529,0.429,0.058823529411764705,0.35294117647058826,0.167,0.17647058823529413,0.4117647058823529,0.5882352941176471,0.35294117647058826,0.058823529411764705,0.0,0.11764705882352941,0.35294117647058826,1.2941176470588236
Jaylen Clark,,2024-25,00,1610612750,MIN,23.0,29,4,14.137931034482758,1.5517241379310345,3.3448275862068964,0.464,0.6206896551724138,1.5172413793103448,0.409,0.6896551724137931,0.896551724137931,0.769,0.7241379310344828,0.5862068965517241,1.3103448275862069,0.6551724137931034,1.0689655172413792,0.034482758620689655,0.13793103448275862,1.6551724137931034,4.413793103448276
Brandon Clarke,,2024-25,00,1610612763,MEM,28.0,64,18,18.859375,3.6875,5.9375,0.621,0.015625,0.265625,0.059,0.953125,1.359375,0.701,1.984375,3.109375,5.09375,1.03125,0.8125,0.5625,0.640625,2.265625,8.34375
Jordan Clarkson,,2024-25,00,1610612762,UTA,32.0,36,9,26.11111111111111,5.5,13.38888888888889,0.411,2.2777777777777777,6.25,0.364,3.111111111111111,3.9166666666666665,0.794,0.6944444444444444,2.5,3.1944444444444446,3.7777777777777777,0.8611111111111112,0.2222222222222222,2.2777777777777777,1.4444444444444444,16.38888888888889
Nic Claxton,,2024-25,00,1610612751,BKN,25.0,61,53,27.311475409836067,4.426229508196721,8.065573770491802,0.549,0.01639344262295082,0.26229508196721313,0.063,1.1639344262295082,2.2295081967213113,0.522,2.262295081967213,5.295081967213115,7.557377049180328,2.2295081967213113,0.9180327868852459,1.4754098360655739,1.2459016393442623,2.1639344262295084,10.032786885245901
Donovan Clingan,,2024-25,00,1610612757,POR,21.0,56,26,18.339285714285715,2.517857142857143,4.625,0.544,0.16071428571428573,0.5714285714285714,0.281,0.875,1.4464285714285714,0.605,3.017857142857143,4.464285714285714,7.482142857142857,1.0,0.44642857142857145,1.6428571428571428,1.1607142857142858,2.767857142857143,6.071428571428571
Noah Clowney,,2024-25,00,1610612751,BKN,20.0,42,18,22.571428571428573,2.9523809523809526,8.023809523809524,0.368,1.9285714285714286,5.666666666666667,0.34,1.4761904761904763,1.7619047619047619,0.838,0.9285714285714286,2.880952380952381,3.8095238095238093,0.8095238095238095,0.5238095238095238,0.47619047619047616,0.9523809523809523,2.238095238095238,9.30952380952381
Amir Coffey,,2024-25,00,1610612746,LAC,27.0,67,13,25.34328358208955,3.4925373134328357,7.417910447761194,0.471,1.4776119402985075,3.582089552238806,0.412,1.6119402985074627,1.7761194029850746,0.908,0.47761194029850745,1.835820895522388,2.3134328358208953,1.1194029850746268,0.5671641791044776,0.1044776119402985,0.6268656716417911,1.7462686567164178,10.074626865671641
Isaiah Collier,,2024-25,00,1610612762,UTA,20.0,62,37,25.161290322580644,3.0806451612903225,7.370967741935484,0.418,0.532258064516129,2.1774193548387095,0.244,1.2419354838709677,1.8548387096774193,0.67,0.43548387096774194,2.8225806451612905,3.2580645161290325,6.209677419354839,0.8870967741935484,0.1935483870967742,2.9193548387096775,2.1129032258064515,7.935483870967742
John Collins,,2024-25,00,1610612762,UTA,27.0,40,31,30.525,7.0,13.275,0.527,1.475,3.7,0.399,3.475,4.1,0.848,2.225,5.95,8.175,2.0,0.975,1.0,2.575,2.9,18.95
Zach Collins,,2024-25,00,1610612759,SAS,27.0,36,4,11.805555555555555,1.6944444444444444,3.6666666666666665,0.462,0.3888888888888889,1.2777777777777777,0.304,0.8611111111111112,0.9722222222222222,0.886,1.0555555555555556,1.75,2.8055555555555554,1.4444444444444444,0.3888888888888889,0.4166666666666667,0.6388888888888888,1.9444444444444444,4.638888888888889
Mike Conley,,2024-25,00,1610612750,MIN,37.0,60,54,24.916666666666668,2.683333333333333,6.666666666666667,0.403,1.8833333333333333,4.5,0.419,1.2,1.3166666666666667,0.911,0.4666666666666667,2.1,2.566666666666667,4.433333333333334,1.1833333333333333,0.18333333333333332,1.05,1.5666666666666667,8.45
Pat Connaughton,,2024-25,00,1610612749,MIL,32.0,33,0,14.272727272727273,1.5454545454545454,3.6363636363636362,0.425,0.6060606060606061,1.9393939393939394,0.313,0.45454545454545453,0.5757575757575758,0.789,0.5151515151515151,2.0303030303030303,2.5454545454545454,1.6666666666666667,0.21212121212121213,0.2727272727272727,0.6060606060606061,1.0303030303030303,4.151515151515151
Bilal Coulibaly,,2024-25,00,1610612764,WAS,20.0,59,59,33.016949152542374,4.4576271186440675,10.576271186440678,0.421,1.0677966101694916,3.7966101694915255,0.281,2.3389830508474576,3.135593220338983,0.746,1.5423728813559323,3.440677966101695,4.983050847457627,3.3728813559322033,1.3220338983050848,0.6949152542372882,2.1186440677966103,2.3559322033898304,12.322033898305085
Ricky Council IV,,2024-25,00,1610612755,PHI,23.0,60,7,15.65,2.2333333333333334,5.7,0.392,0.75,2.7,0.278,1.4,1.7,0.824,0.6333333333333333,1.75,2.3833333333333333,1.2,0.4666666666666667,0.18333333333333332,0.6,0.8666666666666667,6.616666666666666
Torrey Craig,,2024-25,00,1610612741,CHI,34.0,9,1,12.555555555555555,2.4444444444444446,5.0,0.489,1.6666666666666667,3.888888888888889,0.429,0.3333333333333333,0.4444444444444444,0.75,0.8888888888888888,1.8888888888888888,2.7777777777777777,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.0,1.6666666666666667,6.888888888888889
Isaiah Crawford,,2024-25,00,1610612758,SAC,23.0,11,0,3.3636363636363638,0.45454545454545453,0.8181818181818182,0.556,0.09090909090909091,0.36363636363636365,0.25,0.18181818181818182,0.36363636363636365,0.5,0.09090909090909091,0.6363636363636364,0.7272727272727273,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,1.1818181818181819
Cade Cunningham,,2024-25,00,1610612765,DET,23.0,65,65,35.10769230769231,9.476923076923077,20.56923076923077,0.461,2.1384615384615384,6.046153846153846,0.354,4.492307692307692,5.2153846153846155,0.861,0.8,5.323076923076923,6.123076923076923,9.276923076923078,1.0307692307692307,0.7538461538461538,4.507692307692308,2.753846153846154,25.584615384615386
Seth Curry,,2024-25,00,1610612766,CHA,34.0,58,10,14.775862068965518,2.2241379310344827,4.775862068965517,0.466,1.1724137931034482,2.586206896551724,0.453,0.39655172413793105,0.4827586206896552,0.821,0.39655172413793105,1.206896551724138,1.603448275862069,0.7586206896551724,0.43103448275862066,0.1206896551724138,0.43103448275862066,0.896551724137931,6.017241379310345
Stephen Curry,,2024-25,00,1610612744,GSW,37.0,60,60,32.15,7.933333333333334,17.766666666666666,0.447,4.383333333333334,11.116666666666667,0.394,3.9,4.2,0.929,0.5333333333333333,3.816666666666667,4.35,6.033333333333333,1.0666666666666667,0.43333333333333335,2.95,1.3666666666666667,24.15
Pacôme Dadiet,,2024-25,00,1610612752,NYK,19.0,15,0,6.533333333333333,0.6,1.8666666666666667,0.321,0.4,1.2,0.333,0.13333333333333333,0.2,0.667,0.0,0.9333333333333333,0.9333333333333333,0.3333333333333333,0.2,0.13333333333333333,0.13333333333333333,0.4,1.7333333333333334
Dyson Daniels,,2024-25,00,1610612737,ATL,22.0,64,64,33.84375,5.921875,12.21875,0.485,1.0625,3.078125,0.345,1.15625,1.96875,0.587,1.609375,4.015625,5.625,4.25,3.03125,0.734375,1.9375,2.453125,14.0625
N'Faly Dante,,2024-25,00,1610612745,HOU,23.0,1,0,19.0,4.0,6.0,0.667,0.0,0.0,0.0,2.0,3.0,0.667,4.0,5.0,9.0,1.0,0.0,2.0,1.0,4.0,10.0
Anthony Davis,,2024-25,00,1610612747,LAL,32.0,42,42,34.26190476190476,9.523809523809524,18.047619047619047,0.528,0.6666666666666666,2.238095238095238,0.298,6.023809523809524,7.642857142857143,0.788,2.8333333333333335,9.047619047619047,11.880952380952381,3.357142857142857,1.2857142857142858,2.142857142857143,2.2142857142857144,1.9523809523809523,25.738095238095237
Johnny Davis,,2024-25,00,1610612764,WAS,23.0,34,0,7.117647058823529,0.9411764705882353,2.2941176470588234,0.41,0.20588235294117646,0.8529411764705882,0.241,0.2647058823529412,0.4411764705882353,0.6,0.29411764705882354,0.8235294117647058,1.1176470588235294,0.3235294117647059,0.4411764705882353,0.17647058823529413,0.20588235294117646,0.5294117647058824,2.3529411764705883
JD Davison,,2024-25,00,1610612738,BOS,22.0,9,0,4.333333333333333,0.3333333333333333,1.0,0.333,0.2222222222222222,0.6666666666666666,0.333,0.4444444444444444,0.5555555555555556,0.8,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.0,0.6666666666666666,0.1111111111111111,1.3333333333333333
DeMar DeRozan,,2024-25,00,1610612758,SAC,35.0,64,64,35.828125,8.125,16.734375,0.486,1.140625,3.203125,0.356,4.84375,5.578125,0.868,0.625,3.3125,3.9375,4.15625,0.921875,0.375,1.421875,1.90625,22.234375
Donte DiVincenzo,,2024-25,00,1610612750,MIN,28.0,52,10,26.557692307692307,4.019230769230769,9.615384615384615,0.418,2.826923076923077,7.153846153846154,0.395,0.8653846153846154,1.1153846153846154,0.776,0.5192307692307693,3.25,3.769230769230769,3.75,1.25,0.23076923076923078,1.5576923076923077,1.7884615384615385,11.73076923076923
Moussa Diabaté,,2024-25,00,1610612766,CHA,23.0,60,8,17.916666666666668,2.1666666666666665,3.716666666666667,0.583,0.0,0.06666666666666667,0.0,0.9166666666666666,1.55,0.591,2.816666666666667,3.55,6.366666666666666,0.85,0.65,0.6166666666666667,0.85,1.6,5.25
