Unnamed: 0,Rk,Player,Pos,Age,TEAM_ABBREVIATION,GP,GS,MIN,FGM,FGA,FG%,FG3M,FG3A,3P%,2P,2PA,2P%,eFG%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FPPG
241,186,Danny Green,SG,32,LAL,68,68,24.808823529411764,2.8970588235294117,6.970588235294118,0.416,1.7647058823529411,4.8088235294117645,0.367,77,147,0.524,0.542,0.4852941176470588,0.7058823529411765,0.688,0.75,2.5588235294117645,3.3088235294117645,1.338235294117647,1.25,0.47058823529411764,0.9264705882352942,2.0,8.044117647058824,10.8,0.552,0.69,0.101,3.3,11.2,7.3,7.1,2.4,1.7,11.3,13.9,0.8,2.5,3.4,0.096,-1.1,1.5,0.5,1.1,19.426470588235293
242,187,Draymond Green,PF,29,GSW,43,43,28.41860465116279,2.86046511627907,7.348837209302325,0.389,0.8372093023255814,3.0,0.279,87,187,0.465,0.446,1.4651162790697674,1.930232558139535,0.759,0.5348837209302325,5.651162790697675,6.186046511627907,6.186046511627907,1.372093023255814,0.7674418604651163,2.2790697674418605,2.558139534883721,8.023255813953488,12.5,0.489,0.408,0.263,2.0,22.3,11.8,31.2,2.3,2.4,21.8,15.7,-0.2,1.3,1.1,0.044,-2.1,1.9,-0.2,0.5,29.32558139534884
243,188,JaMychal Green,PF,29,LAC,63,1,20.746031746031747,2.3968253968253967,5.587301587301587,0.429,1.4603174603174602,3.7777777777777777,0.387,59,114,0.518,0.56,0.5714285714285714,0.7619047619047619,0.75,1.2222222222222223,4.936507936507937,6.158730158730159,0.7777777777777778,0.4603174603174603,0.38095238095238093,0.8571428571428571,2.761904761904762,6.825396825396825,11.1,0.576,0.676,0.136,6.3,24.1,15.4,5.0,1.0,1.6,12.6,13.7,1.1,2.0,3.1,0.115,-1.2,0.7,-0.5,0.5,16.666666666666668
244,189,Javonte Green,SG,26,BOS,48,2,9.75,1.3125,2.625,0.5,0.1875,0.6875,0.273,54,93,0.581,0.536,0.5833333333333334,0.875,0.667,0.5,1.4375,1.9375,0.5416666666666666,0.5,0.16666666666666666,0.4791666666666667,0.8958333333333334,3.3958333333333335,13.1,0.564,0.262,0.333,5.6,15.6,10.6,7.7,2.5,1.6,13.7,15.3,0.4,0.8,1.1,0.113,-2.1,1.4,-0.7,0.2,8.020833333333334
245,190,Jeff Green,PF-C,33,HOU,48,4,20.0,3.3125,7.166666666666667,0.462,1.2916666666666667,3.8125,0.339,97,161,0.602,0.552,1.5208333333333333,1.8958333333333333,0.802,0.5,2.2708333333333335,2.7708333333333335,1.0416666666666667,0.5416666666666666,0.3958333333333333,0.875,1.8541666666666667,9.4375,13.7,0.59,0.532,0.265,2.7,12.0,7.5,7.9,1.3,1.7,9.9,19.0,1.2,0.9,2.1,0.104,0.0,-0.1,-0.1,0.5,16.666666666666664
248,191,Blake Griffin,PF,30,DET,18,18,28.444444444444443,4.888888888888889,13.88888888888889,0.352,1.5,6.166666666666667,0.243,61,139,0.439,0.406,4.222222222222222,5.444444444444445,0.776,0.9444444444444444,3.7222222222222223,4.666666666666667,3.2777777777777777,0.3888888888888889,0.3888888888888889,2.2222222222222223,1.5,15.5,11.9,0.476,0.444,0.392,3.7,15.0,9.3,18.0,0.7,1.1,12.0,28.4,-0.4,0.3,-0.1,-0.012,-1.7,-2.6,-4.3,-0.3,21.555555555555557
249,192,Marko Guduric,SG,24,MEM,44,0,11.0,1.4090909090909092,3.5681818181818183,0.395,0.5681818181818182,1.8863636363636365,0.301,37,74,0.5,0.475,0.5454545454545454,0.5909090909090909,0.923,0.3181818181818182,1.3409090909090908,1.6590909090909092,1.0227272727272727,0.2727272727272727,0.18181818181818182,0.8181818181818182,0.7727272727272727,3.9318181818181817,8.8,0.514,0.529,0.166,3.1,12.6,7.9,12.3,1.2,1.4,17.6,17.6,-0.3,0.4,0.1,0.014,-2.7,-0.7,-3.4,-0.2,7.590909090909091
250,193,Kyle Guy,SG,22,SAC,3,0,3.3333333333333335,0.6666666666666666,1.6666666666666667,0.4,0.0,1.0,0.0,2,2,1.0,0.4,0.0,0.0,,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.3333333333333333,6.6,0.4,0.6,0.0,0.0,11.5,5.6,15.6,0.0,0.0,0.0,21.7,0.0,0.0,0.0,-0.045,-7.5,-4.8,-12.3,0.0,1.9999999999999998
251,194,Rui Hachimura,PF,21,WAS,48,48,30.083333333333332,5.291666666666667,11.354166666666666,0.466,0.5208333333333334,1.8125,0.287,229,458,0.5,0.489,2.4166666666666665,2.9166666666666665,0.829,1.625,4.5,6.125,1.8125,0.7708333333333334,0.16666666666666666,1.1041666666666667,2.1875,13.520833333333334,13.5,0.535,0.16,0.257,5.7,17.0,11.1,8.8,1.2,0.5,8.0,19.0,1.3,0.5,1.8,0.06,-1.2,-2.0,-3.2,-0.4,24.0625
252,195,Devon Hall,PG,24,OKC,11,0,7.363636363636363,0.5454545454545454,2.727272727272727,0.2,0.36363636363636365,1.5454545454545454,0.235,2,13,0.154,0.267,0.36363636363636365,0.7272727272727273,0.5,0.18181818181818182,0.45454545454545453,0.6363636363636364,1.1818181818181819,0.36363636363636365,0.09090909090909091,0.45454545454545453,0.5454545454545454,1.8181818181818181,3.1,0.298,0.567,0.267,2.8,6.6,4.8,21.3,2.4,1.1,13.0,20.9,-0.3,0.1,-0.2,-0.116,-6.0,-0.7,-6.7,-0.1,4.090909090909091
253,196,Donta Hall,C-PF,22,BRK,9,0,14.777777777777779,1.6666666666666667,2.4444444444444446,0.682,0.0,0.0,,15,22,0.682,0.682,1.0,2.0,0.5,1.5555555555555556,2.6666666666666665,4.222222222222222,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.5555555555555556,2.5555555555555554,4.333333333333333,13.6,0.652,0.0,0.818,11.4,19.2,15.4,4.2,1.1,3.8,14.3,11.1,0.2,0.2,0.4,0.137,-3.5,-0.4,-3.9,-0.1,12.222222222222221
256,197,Dusty Hannahs,SG,26,MEM,2,0,6.5,2.0,4.5,0.444,1.0,1.5,0.667,2,6,0.333,0.556,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,6.0,21.3,0.607,0.333,0.222,0.0,8.0,4.1,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.0,0.146,5.1,-2.1,3.1,0.0,7.0
257,198,Tim Hardaway Jr.,SG,27,DAL,71,58,29.450704225352112,5.408450704225352,12.450704225352112,0.434,2.8732394366197185,7.225352112676056,0.398,180,371,0.485,0.55,2.0985915492957745,2.563380281690141,0.819,0.352112676056338,2.915492957746479,3.267605633802817,1.9295774647887325,0.5774647887323944,0.07042253521126761,0.971830985915493,1.7605633802816902,15.788732394366198,14.5,0.581,0.58,0.206,1.3,10.2,5.8,9.7,0.9,0.2,6.7,21.1,3.4,1.1,4.4,0.102,1.2,-1.4,-0.1,1.0,24.338028169014088
258,199,James Harden,SG,30,HOU,68,68,36.51470588235294,9.882352941176471,22.264705882352942,0.444,4.397058823529412,12.397058823529411,0.355,373,671,0.556,0.543,10.176470588235293,11.764705882352942,0.865,1.0294117647058822,5.529411764705882,6.5588235294117645,7.529411764705882,1.838235294117647,0.8823529411764706,4.529411764705882,3.338235294117647,34.338235294117645,29.1,0.626,0.557,0.528,2.9,16.0,9.4,35.9,2.3,2.1,14.2,36.3,9.9,3.2,13.1,0.254,8.1,1.6,9.6,7.3,58.08823529411764
259,200,Maurice Harkless,PF-SF,26,NYK,62,48,23.016129032258064,2.2903225806451615,4.564516129032258,0.502,0.5483870967741935,1.5806451612903225,0.347,108,185,0.584,0.562,0.6290322580645161,1.064516129032258,0.591,0.8870967741935484,2.9838709677419355,3.870967741935484,1.096774193548387,0.9354838709677419,0.532258064516129,0.8548387096774194,2.3870967741935485,5.758064516129032,9.8,0.572,0.346,0.233,4.1,13.3,8.8,6.4,1.9,2.1,14.5,10.7,0.8,1.9,2.7,0.09,-2.6,1.9,-0.7,0.5,16.112903225806452
262,201,Jared Harper,PG,22,PHO,3,0,2.6666666666666665,0.3333333333333333,1.3333333333333333,0.25,0.0,0.6666666666666666,0.0,1,2,0.5,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-5.3,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0.0,0.0,0.0,-0.249,-10.1,-5.6,-15.7,0.0,0.0
263,202,Montrezl Harrell,C,26,LAC,63,2,27.761904761904763,7.476190476190476,12.88888888888889,0.58,0.0,0.2857142857142857,0.0,471,794,0.593,0.58,3.6666666666666665,5.571428571428571,0.658,2.5873015873015874,4.476190476190476,7.063492063492063,1.6984126984126984,0.6190476190476191,1.1428571428571428,1.7142857142857142,2.3174603174603177,18.61904761904762,23.2,0.607,0.022,0.432,9.9,16.3,13.2,10.3,1.1,3.6,10.1,25.7,4.4,2.5,7.0,0.191,2.5,0.5,2.9,2.2,32.857142857142854
264,203,Gary Harris,SG,25,DEN,56,55,31.785714285714285,3.892857142857143,9.267857142857142,0.42,1.25,3.75,0.333,148,309,0.479,0.487,1.3392857142857142,1.6428571428571428,0.815,0.4642857142857143,2.4464285714285716,2.9107142857142856,2.107142857142857,1.3571428571428572,0.25,1.0714285714285714,2.0714285714285716,10.375,9.7,0.519,0.405,0.177,1.6,8.6,5.1,8.9,2.1,0.7,9.7,15.1,0.5,1.4,1.9,0.052,-2.8,0.3,-2.5,-0.2,21.25
265,204,Joe Harris,SF,28,BRK,69,69,30.768115942028984,5.521739130434782,11.36231884057971,0.486,2.4927536231884058,5.884057971014493,0.424,209,378,0.553,0.596,0.927536231884058,1.289855072463768,0.719,0.927536231884058,3.391304347826087,4.318840579710145,2.0869565217391304,0.5942028985507246,0.2463768115942029,1.5072463768115942,2.3043478260869565,14.46376811594203,13.3,0.606,0.518,0.114,3.2,11.2,7.3,10.4,0.9,0.7,11.2,18.3,2.5,1.8,4.3,0.097,0.4,-0.6,-0.2,1.0,25.115942028985508
266,205,Tobias Harris,PF,27,PHI,72,72,34.291666666666664,7.680555555555555,16.291666666666668,0.471,1.8194444444444444,4.958333333333333,0.367,422,816,0.517,0.527,2.4166666666666665,3.0,0.806,0.9583333333333334,5.916666666666667,6.875,3.1527777777777777,0.7361111111111112,0.5555555555555556,1.4444444444444444,2.2916666666666665,19.59722222222222,17.2,0.556,0.304,0.184,3.1,19.1,11.1,14.6,1.0,1.4,7.6,23.9,3.5,2.7,6.2,0.121,1.3,-0.5,0.8,1.8,35.36111111111111
267,206,Shaquille Harrison,SG,26,CHI,43,10,11.255813953488373,1.7906976744186047,3.8372093023255816,0.467,0.37209302325581395,0.9767441860465116,0.381,61,123,0.496,0.515,0.9069767441860465,1.1627906976744187,0.78,0.5116279069767442,1.4883720930232558,2.0,1.1395348837209303,0.7906976744186046,0.4418604651162791,0.4418604651162791,1.2790697674418605,4.8604651162790695,17.8,0.559,0.255,0.303,4.8,15.3,9.8,15.3,3.4,3.7,9.2,18.1,0.7,0.8,1.5,0.153,0.4,2.4,2.8,0.6,13.046511627906977
268,207,Josh Hart,SF,24,NOP,65,16,27.0,3.4615384615384617,8.184615384615384,0.423,1.8615384615384616,5.446153846153846,0.342,104,178,0.584,0.537,1.3076923076923077,1.7692307692307692,0.739,0.9384615384615385,5.6,6.538461538461538,1.6615384615384616,0.9692307692307692,0.35384615384615387,1.1538461538461537,2.4615384615384617,10.092307692307692,11.9,0.563,0.665,0.216,3.7,22.1,12.8,8.2,1.7,1.1,11.4,15.3,1.3,1.8,3.1,0.085,-1.1,0.4,-0.7,0.6,23.07692307692308
269,208,Isaiah Hartenstein,C,21,HOU,23,2,11.565217391304348,1.9130434782608696,2.9130434782608696,0.657,0.0,0.21739130434782608,0.0,44,62,0.71,0.657,0.8260869565217391,1.2173913043478262,0.679,1.2608695652173914,2.652173913043478,3.9130434782608696,0.782608695652174,0.391304347826087,0.5217391304347826,0.6956521739130435,1.7826086956521738,4.6521739130434785,18.6,0.674,0.075,0.418,11.3,24.3,17.7,10.0,1.6,3.9,16.8,14.8,0.7,0.4,1.1,0.19,-1.0,1.3,0.3,0.2,12.91304347826087
270,209,Udonis Haslem,C,39,MIA,4,1,11.0,1.0,2.75,0.364,0.25,0.75,0.333,3,8,0.375,0.409,0.75,1.0,0.75,0.25,3.75,4.0,0.25,0.0,0.0,0.25,1.5,3.0,6.5,0.47,0.273,0.364,2.6,36.7,20.3,3.2,0.0,0.0,7.3,13.8,0.0,0.1,0.0,0.041,-5.8,-1.6,-7.4,-0.1,6.25
271,210,Jaxson Hayes,C,19,NOP,64,14,16.875,2.71875,4.046875,0.672,0.015625,0.0625,0.25,173,255,0.678,0.674,1.921875,2.96875,0.647,1.515625,2.53125,4.046875,0.875,0.40625,0.859375,0.828125,2.515625,7.375,17.6,0.689,0.015,0.734,9.5,16.0,12.7,7.2,1.1,4.3,13.4,15.0,2.8,1.1,3.9,0.171,-0.9,0.6,-0.3,0.5,16.9375
272,211,Gordon Hayward,SF,29,BOS,52,52,33.46153846153846,6.730769230769231,13.461538461538462,0.5,1.6346153846153846,4.269230769230769,0.383,265,478,0.554,0.561,2.3846153846153846,2.7884615384615383,0.855,1.0576923076923077,5.634615384615385,6.6923076923076925,4.076923076923077,0.7307692307692307,0.4230769230769231,1.8461538461538463,1.8461538461538463,17.48076923076923,18.1,0.595,0.317,0.207,3.4,17.8,10.7,18.7,1.1,1.2,11.2,21.1,3.5,2.2,5.7,0.158,2.6,0.1,2.7,2.0,34.480769230769226
273,212,John Henson,C,29,DET,40,8,15.0,2.375,4.275,0.556,0.2,0.9,0.222,87,135,0.644,0.579,0.575,1.15,0.5,1.15,2.9,4.05,1.35,0.6,1.05,0.9,1.95,5.525,17.0,0.578,0.211,0.269,8.5,21.8,15.1,13.4,2.0,6.0,15.8,16.3,0.6,0.8,1.4,0.109,-1.2,2.1,0.9,0.4,17.174999999999997
276,213,Dewan Hernandez,C,23,TOR,6,0,4.666666666666667,0.8333333333333334,2.3333333333333335,0.357,0.16666666666666666,0.3333333333333333,0.5,4,12,0.333,0.393,0.5,0.8333333333333334,0.6,0.8333333333333334,1.5,2.3333333333333335,0.5,0.16666666666666666,0.0,0.5,1.0,2.3333333333333335,12.9,0.432,0.143,0.357,19.3,33.2,26.4,16.4,1.7,0.0,15.6,29.3,0.0,0.1,0.0,0.043,-6.6,-3.0,-9.6,-0.1,4.5
277,214,Juancho Hernangómez,PF,24,MIN,48,14,17.354166666666668,2.0833333333333335,5.145833333333333,0.405,0.9166666666666666,2.6875,0.341,56,118,0.475,0.494,0.9166666666666666,1.4791666666666667,0.62,0.8958333333333334,3.2083333333333335,4.104166666666667,0.8333333333333334,0.3958333333333333,0.1875,0.6666666666666666,1.3333333333333333,6.0,10.4,0.518,0.522,0.287,5.6,20.5,12.8,6.6,1.1,1.0,10.3,15.7,0.2,0.7,0.9,0.052,-2.2,-1.1,-3.4,-0.3,12.145833333333334
280,215,Willy Hernangómez,C,25,CHO,31,0,12.096774193548388,2.3870967741935485,4.483870967741935,0.532,0.16129032258064516,0.7096774193548387,0.227,69,117,0.59,0.55,1.1935483870967742,1.903225806451613,0.627,1.3870967741935485,2.935483870967742,4.32258064516129,0.9354838709677419,0.3225806451612903,0.22580645161290322,0.967741935483871,1.032258064516129,6.129032258064516,19.2,0.576,0.158,0.424,12.1,27.5,19.5,13.5,1.3,1.7,15.4,22.9,0.4,0.4,0.8,0.107,0.6,-0.5,0.1,0.2,12.32258064516129
281,216,Tyler Herro,SG,20,MIA,55,8,27.418181818181818,4.909090909090909,11.472727272727273,0.428,2.109090909090909,5.418181818181818,0.389,154,333,0.462,0.52,1.5818181818181818,1.8181818181818181,0.87,0.2909090909090909,3.7818181818181817,4.072727272727272,2.2,0.6181818181818182,0.16363636363636364,1.5818181818181818,1.3818181818181818,13.50909090909091,12.5,0.55,0.472,0.158,1.2,14.9,8.3,12.7,1.1,0.6,11.4,22.3,0.2,1.3,1.6,0.05,-0.4,-1.2,-1.6,0.1,22.163636363636364
282,217,Kevin Hervey,PF,23,OKC,10,0,5.2,0.7,2.7,0.259,0.3,2.0,0.15,4,7,0.571,0.315,0.0,0.0,,0.1,1.1,1.2,0.5,0.1,0.1,0.0,0.4,1.7,5.0,0.315,0.741,0.0,2.2,22.7,12.7,13.9,0.9,1.7,0.0,22.8,-0.2,0.1,-0.1,-0.085,-4.0,-1.1,-5.1,0.0,3.6999999999999993
283,218,Mario Hezonja,PF,24,POR,53,4,16.433962264150942,1.7358490566037736,4.113207547169812,0.422,0.4528301886792453,1.471698113207547,0.308,68,140,0.486,0.477,0.9056603773584906,1.1132075471698113,0.814,0.5660377358490566,2.9056603773584904,3.4716981132075473,0.9433962264150944,0.6792452830188679,0.16981132075471697,0.7924528301886793,2.018867924528302,4.830188679245283,9.5,0.525,0.358,0.271,3.6,18.3,11.0,7.5,2.0,0.9,14.7,13.9,0.1,0.6,0.8,0.043,-3.1,0.2,-2.9,-0.2,11.60377358490566
284,219,Buddy Hield,SG,27,SAC,72,44,30.77777777777778,6.916666666666667,16.13888888888889,0.429,3.763888888888889,9.555555555555555,0.394,227,474,0.479,0.545,1.5972222222222223,1.8888888888888888,0.846,0.7916666666666666,3.763888888888889,4.555555555555555,2.9583333333333335,0.9166666666666666,0.2361111111111111,2.3333333333333335,2.2916666666666665,19.194444444444443,16.0,0.566,0.592,0.117,2.8,14.1,8.3,15.5,1.4,0.7,12.1,27.2,1.4,1.5,3.0,0.064,2.5,-1.4,1.1,1.7,30.777777777777775
285,220,George Hill,PG,33,MIL,59,2,21.54237288135593,3.288135593220339,6.372881355932203,0.516,1.3728813559322033,2.983050847457627,0.46,113,200,0.565,0.624,1.4406779661016949,1.7118644067796611,0.842,0.847457627118644,2.152542372881356,3.0,3.0508474576271185,0.7966101694915254,0.0847457627118644,0.9661016949152542,1.423728813559322,9.389830508474576,16.9,0.659,0.468,0.269,4.1,9.3,6.9,19.0,1.7,0.3,11.9,15.5,3.5,2.1,5.5,0.21,1.6,1.3,2.9,1.6,21.389830508474574
286,221,Solomon Hill,PF,28,MIA,59,4,18.440677966101696,1.8644067796610169,4.711864406779661,0.396,1.0677966101694916,2.8983050847457625,0.368,47,107,0.439,0.509,0.6779661016949152,0.9152542372881356,0.741,0.4915254237288136,2.305084745762712,2.7966101694915255,1.7627118644067796,0.7288135593220338,0.2033898305084746,0.864406779661017,1.4406779661016949,5.47457627118644,9.8,0.535,0.615,0.194,2.9,13.0,8.1,12.4,1.9,1.0,14.5,13.6,0.4,1.1,1.4,0.064,-2.0,0.3,-1.7,0.1,13.644067796610166
289,222,Jaylen Hoard,PF,20,POR,13,0,7.923076923076923,1.1538461538461537,2.4615384615384617,0.469,0.0,0.23076923076923078,0.0,15,29,0.517,0.469,0.6153846153846154,1.0,0.615,1.0769230769230769,1.3846153846153846,2.4615384615384617,0.3076923076923077,0.38461538461538464,0.0,0.3076923076923077,0.9230769230769231,2.923076923076923,14.9,0.504,0.094,0.406,14.4,18.1,16.2,5.3,2.3,0.0,9.6,17.2,0.1,0.1,0.2,0.093,-0.8,-1.3,-2.1,0.0,6.384615384615384
290,223,Aaron Holiday,PG,23,IND,66,33,24.5,3.5303030303030303,8.530303030303031,0.414,1.3181818181818181,3.3484848484848486,0.394,146,342,0.427,0.491,1.121212121212121,1.3181818181818181,0.851,0.3333333333333333,2.0303030303030303,2.3636363636363638,3.409090909090909,0.8333333333333334,0.24242424242424243,1.3333333333333333,1.8181818181818181,9.5,11.6,0.521,0.393,0.155,1.5,9.0,5.3,19.1,1.7,0.9,12.8,18.7,0.4,1.7,2.1,0.063,-1.6,0.0,-1.6,0.2,19.96969696969697
291,224,Jrue Holiday,SG,29,NOP,61,61,34.704918032786885,7.508196721311475,16.491803278688526,0.455,2.0,5.672131147540983,0.353,336,660,0.509,0.516,2.1147540983606556,2.9836065573770494,0.709,1.2622950819672132,3.540983606557377,4.80327868852459,6.688524590163935,1.6229508196721312,0.7868852459016393,3.0163934426229506,2.377049180327869,19.131147540983605,17.0,0.537,0.344,0.181,3.8,10.9,7.3,29.1,2.2,1.9,14.5,24.5,2.0,1.9,3.9,0.088,1.6,0.2,1.8,2.0,40.57377049180327
292,225,Justin Holiday,SF,30,IND,73,6,25.013698630136986,2.8493150684931505,6.657534246575342,0.428,1.8356164383561644,4.534246575342466,0.405,74,155,0.477,0.566,0.726027397260274,0.9178082191780822,0.791,0.4383561643835616,2.8219178082191783,3.26027397260274,1.273972602739726,1.1917808219178083,0.6301369863013698,0.6027397260273972,1.8767123287671232,8.26027397260274,12.1,0.585,0.681,0.138,1.9,12.2,7.1,6.7,2.3,2.2,7.9,13.4,1.6,2.6,4.2,0.112,-0.5,1.8,1.3,1.5,20.835616438356162
293,226,Rondae Hollis-Jefferson,PF,25,TOR,60,6,18.7,2.5833333333333335,5.483333333333333,0.471,0.05,0.38333333333333336,0.13,152,306,0.497,0.476,1.75,2.3833333333333333,0.734,1.8333333333333333,2.8833333333333333,4.716666666666667,1.7666666666666666,0.7666666666666667,0.38333333333333336,0.9833333333333333,1.9166666666666667,6.966666666666667,15.1,0.533,0.07,0.435,10.6,15.9,13.3,13.6,2.0,2.0,13.1,17.2,1.4,2.0,3.4,0.146,-1.2,1.5,0.3,0.6,16.950000000000003
294,227,Richaun Holmes,C,26,SAC,44,38,28.227272727272727,5.068181818181818,7.818181818181818,0.648,0.0,0.0,,223,344,0.648,0.648,2.1136363636363638,2.6818181818181817,0.788,2.8863636363636362,5.25,8.136363636363637,0.9545454545454546,0.9318181818181818,1.2727272727272727,1.1818181818181819,3.840909090909091,12.25,19.7,0.681,0.0,0.343,11.2,21.5,16.2,5.1,1.6,4.3,11.6,15.6,3.4,1.5,4.9,0.19,0.3,0.7,1.0,0.9,30.5
295,228,Rodney Hood,SF,27,POR,21,21,29.476190476190474,4.142857142857143,8.19047619047619,0.506,1.6666666666666667,3.380952380952381,0.493,52,101,0.515,0.608,1.0,1.2857142857142858,0.778,0.47619047619047616,2.9523809523809526,3.4285714285714284,1.5238095238095237,0.8095238095238095,0.19047619047619047,0.9047619047619048,2.1904761904761907,10.952380952380953,12.2,0.625,0.413,0.157,1.7,10.4,6.1,7.0,1.3,0.6,9.4,13.9,0.9,0.2,1.1,0.084,-0.4,-0.5,-0.9,0.2,21.095238095238095
296,229,Al Horford,C,33,PHI,67,61,30.223880597014926,4.7611940298507465,10.582089552238806,0.45,1.4776119402985075,4.223880597014926,0.35,220,426,0.516,0.52,0.9104477611940298,1.1940298507462686,0.763,1.537313432835821,5.268656716417911,6.8059701492537314,4.029850746268656,0.7761194029850746,0.9104477611940298,1.1940298507462686,2.1194029850746268,11.91044776119403,15.7,0.536,0.399,0.113,5.6,19.3,12.4,19.2,1.2,2.6,9.7,17.5,2.8,2.6,5.4,0.128,1.3,1.0,2.2,2.2,31.268656716417908
297,230,Talen Horton-Tucker,SG,19,LAL,6,1,13.5,2.3333333333333335,5.0,0.467,0.6666666666666666,2.1666666666666665,0.308,10,17,0.588,0.533,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.8333333333333334,1.1666666666666667,1.0,1.3333333333333333,0.16666666666666666,1.0,1.6666666666666667,5.666666666666667,12.3,0.535,0.433,0.133,2.7,6.7,4.7,10.5,4.7,1.1,15.9,19.7,0.0,0.2,0.1,0.07,-4.0,2.0,-2.1,0.0,12.833333333333332
298,231,Danuel House Jr.,SF,26,HOU,63,52,30.365079365079364,3.6507936507936507,8.555555555555555,0.427,2.0476190476190474,5.634920634920635,0.363,101,184,0.549,0.546,1.1587301587301588,1.4285714285714286,0.811,0.9047619047619048,3.3333333333333335,4.238095238095238,1.3492063492063493,1.0634920634920635,0.5396825396825397,0.8571428571428571,2.0952380952380953,10.507936507936508,11.3,0.572,0.659,0.167,3.1,11.6,7.3,6.1,1.6,1.5,8.5,13.7,1.9,1.8,3.6,0.091,-0.8,0.0,-0.7,0.6,22.666666666666668
299,232,Dwight Howard,C,34,LAL,69,2,18.92753623188406,2.927536231884058,4.0144927536231885,0.729,0.043478260869565216,0.07246376811594203,0.6,199,272,0.732,0.735,1.5942028985507246,3.101449275362319,0.514,2.4927536231884058,4.855072463768116,7.3478260869565215,0.6521739130434783,0.4492753623188406,1.144927536231884,1.2173913043478262,3.217391304347826,7.492753623188406,18.7,0.696,0.018,0.773,14.6,27.8,21.2,4.8,1.1,5.4,18.5,14.7,2.8,2.6,5.4,0.197,-1.0,1.2,0.2,0.7,20.463768115942027
300,233,William Howard,PF,26,HOU,2,0,6.5,0.0,2.0,0.0,0.0,2.0,0.0,0,0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,-12.7,0.0,1.0,0.0,0.0,16.3,8.1,9.1,0.0,0.0,20.0,15.9,-0.1,0.0,-0.1,-0.357,-14.2,-5.4,-19.6,-0.1,-1.0
301,234,Kevin Huerter,SG,21,ATL,56,48,31.428571428571427,4.5,10.892857142857142,0.413,2.267857142857143,5.964285714285714,0.38,125,276,0.453,0.517,0.9464285714285714,1.1428571428571428,0.828,0.625,3.4464285714285716,4.071428571428571,3.8035714285714284,0.9107142857142857,0.48214285714285715,1.5535714285714286,2.482142857142857,12.214285714285714,11.5,0.536,0.548,0.105,2.1,12.0,7.0,17.5,1.4,1.3,12.0,17.1,1.0,0.6,1.6,0.043,-0.7,-0.9,-1.6,0.2,26.535714285714285
302,235,De'Andre Hunter,SF,22,ATL,63,62,32.03174603174603,4.444444444444445,10.841269841269842,0.41,1.7142857142857142,4.825396825396825,0.355,172,379,0.454,0.489,1.746031746031746,2.2857142857142856,0.764,0.6984126984126984,3.8412698412698414,4.5396825396825395,1.7777777777777777,0.6984126984126984,0.2857142857142857,1.6349206349206349,2.888888888888889,12.34920634920635,8.6,0.521,0.445,0.211,2.3,13.1,7.6,8.0,1.0,0.7,12.1,17.5,-0.4,0.5,0.1,0.002,-2.9,-1.8,-4.7,-1.4,20.333333333333332
303,236,Chandler Hutchison,SF,23,CHI,28,10,18.821428571428573,2.857142857142857,6.25,0.457,0.42857142857142855,1.3571428571428572,0.316,68,137,0.496,0.491,1.6428571428571428,2.7857142857142856,0.59,0.6428571428571429,3.2142857142857144,3.857142857142857,0.9285714285714286,0.9642857142857143,0.25,0.9642857142857143,1.6785714285714286,7.785714285714286,12.4,0.521,0.217,0.446,3.6,19.8,11.3,7.4,2.5,1.3,11.4,19.1,0.0,0.7,0.7,0.06,-2.7,0.1,-2.6,-0.1,15.17857142857143
